,Unnamed: 0.1,Unnamed: 0,Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees,Affiliated Committee Id,Affiliated Committee Type,Affiliated Committee Name,Street one,Street two,City or town,State,ZIP code,lat,lon
3254,3254,3254,H4WA05150,"DANIMUS, ANN MARIE [DEM/None]",,1,DEM,191226.38,0,190736.38,0,0,490,16270.13,11637,3000,4619,1150,15055,160201.05,WA,5,,,,,,0,0,12/31/2022,500,0,C00791236,H,,,,,,,29.25539,93.63811
3255,3255,3255,H6WA05023,"FOLEY, THOMAS S [DEM/Candidate]",C,1,DEM,13715.48,0,22479.31,11776.94,31192.86,22429.08,0,0,0,0,11776.94,0,0,WA,5,,,,,,0,0,12/31/2022,0,0,C00002592,H,COMMITTEE TO REELECT TOM FOLEY,1253 C ST SE,,WASHINGTON,DC,20003,38.88492506,-76.98897551
3256,3256,3256,H8WA05193,"BROWN, LISA [DEM/Candidate]",C,1,DEM,0,0,99122.8,0,107983.81,8861.01,0,0,0,0,0,0,0,WA,5,,,,,,0,0,12/31/2022,0,0,C00654400,H,LISA BROWN FOR CONGRESS,PO BOX 154,,SPOKANE,WA,99210,47.65793,-117.4256506
3257,3257,3257,H2WA05113,"CLYNCH, SEAN R [REP/Candidate]",C,2,REP,6887.04,0,6887.04,0,0,0,6867.04,0,0,0,0,0,20,WA,5,,,,,,0,0,01/25/2023,20,0,C00816850,H,CLYNCH FOR CONGRESS,14910 S BEN APPLE WAY,,EDWALL,WA,99008,47.51733125,-117.8061135
3258,3258,3258,H4WA05077,"MCMORRIS RODGERS, CATHY [REP/Incumbent]",I,2,REP,6416913.26,703074.05,6380770.65,0,1075550.15,1111692.76,0,0,0,0,0,0,2386908,WA,5,,,,,,3315554.82,0,12/31/2022,37990.15,7300,C00390476,H,CATHY MCMORRIS RODGERS FOR CONGRESS,BOX 137,,SPOKANE,WA,99210,47.65793,-117.4256506
3259,3259,3259,H0WA06099,"PARSON, REBECCA ELIZABETH [DEM/Candidate]",C,1,DEM,191794.19,0,192652,0,13801.63,12943.82,0,0,0,0,0,1830.14,191279.72,WA,6,,,,,,514.46,0,10/14/2022,27,0,C00710632,H,REBECCA FOR WASHINGTON,PO BOX 111388,,TACOMA,WA,98411,47.219875,-122.473635
3260,3260,3260,H2WA06129,"KILMER, DEREK [DEM/Incumbent]",I,1,DEM,2637628.09,0,4476516.46,0,2988098.54,1149210.17,0,0,0,0,0,0,1376218.89,WA,6,,,,,,1258930,0,12/31/2022,8855,4500,C00514893,H,PEOPLE FOR DEREK KILMER,PO BOX 1381,,TACOMA,WA,98402,47.25207,-122.44131
3261,3261,3261,H0WA06081,"KREISELMAIER, ELIZABETH [REP/Candidate]",C,2,REP,426186.56,0,428181.47,0,11015.44,9020.53,87,15000,0,10500,0,16500,398403.72,WA,6,,,,,,10000,2500,12/31/2022,0,0,C00726513,H,ELIZABETH FOR CONGRESS,PO BOX 1452,,GIG HARBOR,WA,98335,47.3234488,-122.5835454
3262,3262,3262,H2WA06160,"HANSEN, AARON [REP/Candidate]",C,2,REP,346,0,174.72,0,225,121,0,0,0,0,0,0,346,WA,6,,,,,,0,0,06/03/2021,0,0,C00774448,H,AARON HANSEN FOR CONGRESS,4543 EAST RASOR W RD,,BELFAIR,WA,98528,47.38262628,-122.8913967
3263,3263,3263,H2WA06178,"BINNS, CHRIS RAYMOND [REP/Candidate]",C,2,REP,5050,0,4280.31,0,856.31,1626,0,3800,0,0,0,7800,1250,WA,6,,,,,,0,0,07/13/2022,0,0,C00797167,H,BINNS FOR CONGRESS,7125 E PATRICIA ST,7125 E PATRICIA ST,PORT ORCHARD,WA,98366,47.54762853,-122.5580977
3264,3264,3264,H6WA07425,"WALKINSHAW, BRADY PINERO [DEM/Opponent]",O,1,DEM,0,0,0,0,377.4,377.4,0,0,0,0,0,5000,0,WA,7,,,,,,0,0,03/31/2021,0,0,C00597732,H,FRIENDS OF BRADY WALKINSHAW,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,47.59854897,-122.3316162
3265,3265,3265,H6WA07458,"JAYAPAL, PRAMILA [DEM/Incumbent]",I,1,DEM,2772436.29,19178,2186228.76,0,1783612.87,2369820.4,0,0,0,0,0,0,2417812.07,WA,7,,,,,,335000,0,12/31/2022,44016.79,0,C00605592,H,PRAMILA FOR CONGRESS,PO BOX 21912,,SEATTLE,WA,98111,47.608975,-122.33636
3266,3266,3266,H2WA07119,"GLUMAZ, PAUL [REP/Candidate]",C,2,REP,19435,0,17374.03,0,0,2060.97,25,500,0,0,0,1293.14,18910,WA,7,,,,,,0,0,12/31/2022,0,0,C00799387,H,GLUMAZ FOR CONGRESS,PO BOX 25382,,SEATTLE,WA,98165,47.72114,-122.29509
3267,3267,3267,H2WA07127,"MOON, CLIFFORD E [REP/Candidate]",C,2,REP,8019.18,0,21118.12,0,0,-13098.94,0,1500,0,0,0,1500,4571.18,WA,7,,,,,,1000,948,12/31/2022,0,0,C00818708,H,CLIFF4CONGRESS,PO BOX 55426,SUITE B,SHORELINE,WA,98155,47.75471615,-122.3149327
3268,3268,3268,H4WA07073,"KELLER, CRAIG [REP/Candidate]",C,2,REP,110,0,112,0,14,12,75,0,0,0,0,0,35,WA,7,,,,,,0,0,07/31/2022,0,0,C00569707,H,KELLER4AMERICA,PO BOX 16716,,SEATTLE,WA,98116,47.56484,-122.38679
3269,3269,3269,H8WA08189,"SCHRIER, KIM DR. [DEM/Incumbent]",I,1,DEM,9640767.33,578347.49,11003511,0,1713133.21,350389.54,0,0,0,0,0,0,7701485.5,WA,8,,,,,,1243245.33,0,12/31/2022,79499.62,7900,C00652628,H,DR KIM SCHRIER FOR CONGRESS,PO BOX 2728,,ISSAQUAH,WA,98027,47.534065,-122.03646
3270,3270,3270,H0WA08103,"JENSEN, JESSE [REP/Candidate]",C,2,REP,0,0,1422.56,0,1422.56,0,0,0,0,0,0,0,0,WA,8,,,,,,0,0,03/15/2021,0,0,C00720870,N,FOUR TOUR PAC,PO BOX 183,,HUDSON,WI,54016,44.97867,-92.752455
3271,3271,3271,H2WA08182,"LARKIN, MATT MR [REP/Candidate]",C,2,REP,2810552.79,191992.63,2806614.15,84132.72,0,3938.64,5800,1287441.95,0,128941.95,0,1158500,1166668.21,WA,8,,,,,,153650,5000,12/31/2022,2350,900,C00780049,H,MATT LARKIN FOR CONGRESS,4580 KLAHANIE DR SE,UNIT 455,SAMMAMISH,WA,98029,47.56501017,-122.0033212
3272,3272,3272,H2WA08208,"DUNN, REAGAN B [REP/Candidate]",C,2,REP,884606.95,0,884606.95,0,0,0,0,0,0,0,0,0,843606.85,WA,8,,,,,,41000,0,09/30/2022,156387,0,C00795757,H,REAGAN DUNN FOR CONGRESS,PO BOX 1390,,ISSAQUAH,WA,98027,47.534065,-122.03646
3273,3273,3273,H2WA08216,"STEPHENSON, SCOTT [REP/Candidate]",C,2,REP,305812.26,0,309760.53,0,0,0,277966,0,0,0,0,0,27846.26,WA,8,,,,,,0,0,09/30/2022,0,0,C00808766,H,SCOTT FOR CONGRESS,PO BOX 430,,FALL CITY,WA,98024,47.5640832,-121.8936184
3274,3274,3274,H2WA08190,"GREYWOLF, JUSTIN [IND/Candidate]",C,3,IND,5720.38,0,5661.26,0,0,-14.02,515,0,0,0,0,0,5135,WA,8,,,,,,0,0,08/15/2022,0,0,C00783449,H,PATRIOTS FOR JUSTIN GREYWOLF,17701 108TH AVE SE,135,RENTON,WA,98055,47.44454902,-122.1969475
3275,3275,3275,H2WA09115,"GALLARDO, STEPHANIE D [DEM/Candidate]",C,1,DEM,202439.54,0,202439.54,0,0,0,315.05,0,0,0,0,0,199623.75,WA,9,,,,,,2500,0,12/31/2022,3345,0,C00769588,H,PEOPLE OF THE 9TH FOR STEPHANIE,P.O. BOX 46279,,SEATTLE,WA,98146,47.505655,-122.355145
3276,3276,3276,H2WA09131,"MARX, KRYSTAL [DEM/Candidate]",C,1,DEM,14995,0,11740.92,0,0,3254.08,0,0,0,0,0,0,14995,WA,9,,,,,,0,0,06/30/2021,0,0,C00780486,H,COMMITTEE TO ELECT KRYSTAL MARX,3815 S. OTHELLO ST,#100-1,SEATTLE,WA,98118,47.5370025,-122.284043
3277,3277,3277,H6WA09025,"SMITH, D. ADAM [DEM/Incumbent]",I,1,DEM,1386775.73,13249.73,1378652.77,0,585827.81,593950.77,0,0,0,0,0,0,643008.87,WA,9,,,,,,727000,0,12/31/2022,1650,0,C00304709,H,ADAM SMITH FOR CONGRESS COMMITTEE,PO BOX 578,,RENTON,WA,98057,47.4797047,-122.21024
3278,3278,3278,H2WA09156,"CHAN, SEA [REP/Candidate]",C,2,REP,41866.47,0,16278.47,0,-825.2,6665.07,100,30500,0,0,0,30500,11266.34,WA,9,,,,,,0,0,09/30/2022,0,0,C00789875,H,SEA FOR LIBERTY,1209 N LANDING WAY #1099,,RENTON,WA,98057,47.49668008,-122.2008109
3279,3279,3279,H2WA09198,"PEDERSEN, SETH [REP/Candidate]",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,9,,,,,,0,0,09/30/2022,0,0,C00820597,H,SETH D PEDERSEN FOR CONGRESS,2907 140TH ST NW,,MARYSVILLE,WA,98271,48.12318754,-122.2726991
3280,3280,3280,H4WA09061,"BASLER, DOUGLAS MICHAEL [REP/Candidate]",C,2,REP,133962.28,0,141268.27,0,4789.66,-2516.33,0,0,0,0,0,0,122728.28,WA,9,,,,,,10834,400,12/31/2022,0,0,C00566232,H,FRIENDS OF DOUG BASLER,PO BOX 6145,,KENT,WA,98064,47.386955,-122.19916
3281,3281,3281,H0WA03161,"HECK, DENNIS [DEM/Incumbent]",I,1,DEM,42.24,0,800519.71,0,995416.58,194939.11,0,0,0,275000,0,0,0,WA,10,,,,,,0,0,12/31/2022,-2925,0,C00472159,H,DENNY HECK FOR CONGRESS,PO BOX 235,,OLYMPIA,WA,98507,47.04058,-122.89602
3282,3282,3282,H0WA10034,"STRICKLAND, MARILYN [DEM/Incumbent]",I,1,DEM,1911259.96,0,1485333.24,0,32025.55,457952.27,0,0,0,0,0,50000,1167243.37,WA,10,,,,,,733185.58,0,12/31/2022,13696.09,2000,C00732826,H,STRICKLAND FOR WASHINGTON,1625 E 72ND ST,STE 700-139,TACOMA,WA,98404,47.19175752,-122.406231
3283,3283,3283,H0WA10059,"GARDNER, PHIL [DEM/Opponent]",O,1,DEM,0,0,281.2,0,349.14,67.94,0,0,0,0,0,35000,0,WA,10,,,,,,0,0,03/31/2021,0,0,C00734855,H,PHIL GARDNER FOR CONGRESS,PO BOX 2766,,OLYMPIA,WA,98507,47.04058,-122.89602
3284,3284,3284,H0WA10083,"INGRIM, RIAN [REP/Opponent]",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,8196.79,0,WA,10,,,,,,0,0,02/21/2022,0,0,C00737510,H,RIAN INGRIM FOR CONGRESS,PO BOX 98948,,LAKEWOOD,WA,98496,47.1666427,-122.508795
3285,3285,3285,H0WA10091,"JOHNSON, DEAN [REP/Opponent]",O,2,REP,0,0,1047.42,0,4718.52,3671.1,0,0,0,0,0,1980.33,0,WA,10,,,,,,0,0,12/31/2022,0,0,C00742668,H,DEAN JOHNSON FOR CONGRESS,P.O. BOX 1386,,PUYALLUP,WA,98371,47.19178,-122.299155
3286,3286,3286,H0WA10109,"MAYNARD, JACKSON [REP/Opponent]",O,2,REP,2097.19,0,2650,0,552.81,0,1497.19,0,0,0,0,0,600,WA,10,,,,,,0,0,03/31/2022,0,0,C00745570,H,FRIENDS OF JACKSON MAYNARD,PO BOX 2083,,OLYMPIA,WA,98507,47.04058,-122.89602
3287,3287,3287,H2WA08166,"SWANK, KEITH ROLAND [REP/Candidate]",C,2,REP,185895.22,0,186835.18,0,2326.92,1386.96,2750,0,0,0,0,0,171005.77,WA,10,,,,,,11500,100,12/31/2022,0,0,C00700161,H,FRIENDS OF KEITH SWANK,PO BOX 731582,,PUYALLUP,WA,98373,47.13795,-122.2987976
3288,3288,3288,H2WA10063,"HEWETT, DON [REP/Candidate]",C,2,REP,3200,0,0,0,0,3200,0,0,0,0,0,0,3200,WA,10,,,,,,0,0,03/31/2022,0,0,C00794362,H,DON HEWETT FOR CONGRESS WA10,3814 APOLLO ST,,LACEY,WA,98503,47.01196398,-122.8051682
3289,3289,3289,H4WA06075,"MCCLENDON, MARTIN V. [REP/Candidate]",C,2,REP,0,0,2284.99,0,4540.1,2255.11,0,0,0,0,0,0,0,WA,10,,,,,,0,0,12/31/2022,0,0,C00755520,H,FRIENDS OF MARTY MCCLENDON,5500 OLYMPIC DR,STE H105 PMB 173,GIG HARBOR,WA,98335,47.30631785,-122.5752778
3290,3290,3290,H8WA10037,"SLOTNICK, NANCY DAILEY [REP/Opponent]",O,2,REP,0,0,911.31,0,911.31,0,0,0,0,911.31,0,0,0,WA,10,,,,,,0,0,03/31/2021,0,0,C00678292,H,COMMITTEE TO ELECT NANCY DAILEY SLOTNICK,PO BOX 722,,PUYALLUP,WA,98371,47.19178,-122.299155
3291,3291,3291,H0WI01104,"RANDAZZA-PADE, JOSHUA JERRY [DEM/Candidate]",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,123.68,0,WI,1,,,,,,0,0,12/31/2022,0,0,C00714816,H,PADE FOR CONGRESS,PO BOX 2243,,KENOSHA,WI,53141,42.584275,-87.822085
3292,3292,3292,H0WI01120,"POLACK, ROGER [DEM/Candidate]",C,1,DEM,0,0,9796.9,0,9796.9,0,0,0,0,0,0,0,0,WI,1,,,,,,0,0,03/31/2021,0,0,C00733600,H,ROGER FOR WISCONSIN,PO BOX 44361,,RACINE,WI,53404,42.735455,-87.79679
3293,3293,3293,H2WI01100,"ROE, ANN [DEM/Candidate]",C,1,DEM,837192.65,3055,814276.45,0,0,23920.53,0,0,0,0,0,0,763998.57,WI,1,,,,,,57867.35,10253.2,12/31/2022,2900,3055,C00784587,H,ANN ROE FOR CONGRESS,PO BOX 1075,,JANESVILLE,WI,53547,42.70564,-89.005835
3294,3294,3294,H8WI01123,"BRYCE, RANDY [DEM/Opponent]",O,1,DEM,32425.45,0,19764.76,0,18140.4,30801.09,0,0,0,0,0,0,0,WI,1,,,,,,0,0,12/31/2022,0,0,C00647537,H,RANDY BRYCE FOR CONGRESS,PO BOX 33079,,WASHINGTON,DC,20033,38.90566,-77.042325
3295,3295,3295,H8WI01149,"POLCE, NICK [REP/Opponent]",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,1,,,,,,0,0,12/31/2022,0,0,C00659755,H,"FRIENDS OF NICK POLCE, LLC",PO BOX 491,,LAKE GENEVA,WI,53147,42.598835,-88.43719
3296,3296,3296,H8WI01156,"STEIL, BRYAN GEORGE [REP/Incumbent]",I,2,REP,3616861.88,129908.53,2480713.27,0,375503.46,1511652.07,0,0,0,0,0,0,2003694.43,WI,1,,,,,,1472429.09,100,12/31/2022,13292,1600,C00677286,H,"STEIL FOR WISCONSIN, INC.",1818 MILTON AVE,# 1448,JANESVILLE,WI,53545,42.70617977,-89.00548279
3297,3297,3297,H8WI01164,"STEEN, KEVIN ADAM [REP/Opponent]",O,2,REP,0,0,1261.3,0,1261.3,0,0,0,0,0,0,0,0,WI,1,,,,,,0,0,03/01/2022,0,0,C00678656,H,FRIENDS OF KEVIN ADAM STEEN,PO BOX 185,,SALEM,WI,53168,42.573691,-88.1054359
3298,3298,3298,H2WI02124,"POCAN, MARK [DEM/Incumbent]",I,1,DEM,1143752.09,0,1002074.85,0,851012.62,992689.86,0,0,0,0,0,0,595873.39,WI,2,,,,,,547878.7,0,12/31/2022,0,0,C00502179,H,MARK POCAN FOR CONGRESS,PO BOX 327,,MADISON,WI,53701,43.072875,-89.381745
3299,3299,3299,H2WI02173,"BARRY, CHARITY [REP/Candidate]",C,2,REP,91913.04,0,87337.42,0,0,4575.62,2347.38,0,0,0,0,5460.44,83540.66,WI,2,,,,,,0,0,12/31/2022,0,0,C00788083,H,FRIENDS OF CHARITY BARRY,PO BOX 267,,MINERAL POINT,WI,53565,42.85828,-90.18386
3300,3300,3300,H2WI02181,"OLSEN, ERIK [REP/Candidate]",C,2,REP,89666.7,0,87588.21,1975,0,2078.49,16279.52,12000,0,0,0,24000,50230.26,WI,2,,,,,,250.92,10906,12/31/2022,50,0,C00811729,H,ERIK OLSEN WI2,601 SAWYER TERRACE,PO BOX 5218,MADISON,WI,53705,43.07345922,-89.45455859
3301,3301,3301,H8WI02121,"THERON, DANIEL PETER [REP/Candidate]",C,2,REP,17818.17,0,17317.72,0,4721.74,5222.19,0,7000,0,460,0,9000,10443.15,WI,2,,,,,,0,25,12/31/2022,0,0,C00450353,H,FRIENDS OF PETER THERON,1021 SEQUOIA TRAIL,,MADISON,WI,53713,43.04161239,-89.40033027
3302,3302,3302,H0WI03118,"NEUMANN, MARK ALLEN [DEM/Opponent]",O,1,DEM,69326.39,0,70226.65,0,291.78,0,2547.04,31254.68,0,646.67,0,1000,35524.67,WI,3,,,,,,0,0,10/15/2022,0,0,C00797142,H,MARK NEUMANN FOR CONGRESS,4500 STONE BRIDGE ROAD,,LA CROSSE,WI,54601,43.76174951,-91.19398413
3303,3303,3303,H2WI03122,"PFAFF, BRAD [DEM/Opponent]",O,1,DEM,1890260.75,13200,1873293.31,0,0,16967.44,0,0,0,0,0,0,1642874.06,WI,3,,,,,,231957.6,0,12/31/2022,4190.14,500,C00790543,H,PFAFF FOR CONGRESS,PO BOX 3606,,LA CROSSE,WI,54602,43.813065,-91.249945
3304,3304,3304,H2WI03130,"COOKE, REBECCA [DEM/Opponent]",O,1,DEM,486145.81,0,486145.81,0,0,0,0,0,0,0,0,0,467068.22,WI,3,,,,,,11025,0,09/29/2022,25775,0,C00791475,H,COOKE FOR CONGRESS,P.O. BOX 1846,,EAU CLAIRE,WI,54702,44.80531,-91.47072
3305,3305,3305,H2WI03148,"MCGRATH, DEB [DEM/Opponent]",O,1,DEM,738055.79,0,738955.79,0,0,0,24644.34,20000,0,11116.7,0,0,661180.97,WI,3,,,,,,32050,0,09/30/2022,67151,5000,C00793786,H,DEB MCGRATH FOR CONGRESS,PO BOX 41,,MENOMONIE,WI,54751,44.872375,-91.918225
3306,3306,3306,H6WI03099,"KIND, RONALD JAMES [DEM/Incumbent]",I,1,DEM,736067.33,0,913055.82,0,877171.91,700183.42,0,0,0,0,0,0,303518.23,WI,3,,,,,,428001,0,12/31/2022,75100,72501,C00312017,H,KIND FOR CONGRESS COMMITTEE,PO BOX 184,,LA CROSSE,WI,54602,43.813065,-91.249945
3307,3307,3307,H0WI03159,"EBBEN, JESSI [REP/Candidate]",C,2,REP,12000,0,11697.95,0,1300.27,1602.32,12000,0,0,0,0,67000,0,WI,3,,,,,,0,0,12/31/2022,0,0,C00736108,H,EBBEN FOR WISCONSIN,PO BOX 981,,EAU CLAIRE,WI,54702,44.80531,-91.47072
3308,3308,3308,H0WI03175,"VAN ORDEN, DERRICK F. MR. [REP/Opponent]",O,2,REP,6479115.13,444530.17,6315254.23,113026.73,13804.04,177664.94,0,0,0,0,0,40743.61,5612154.53,WI,3,,,,,,400050,22372.43,12/31/2022,159512.07,2600,C00775940,H,VAN ORDEN FOR WI-03 2022,PO BOX 30844,,BETHESDA,MD,20824,38.97859,-77.091475
3309,3309,3309,H4WI04183,"MOORE, GWEN S [DEM/Incumbent]",I,1,DEM,1220473.56,0,1232123.28,0,33999.88,22350.16,0,0,0,0,0,0,341187.52,WI,4,,,,,,865832.6,0,12/31/2022,-885,0,C00397505,H,MOORE FOR CONGRESS,PO BOX 16646,,MILWAUKEE,WI,53216,43.089795,-87.97027
3310,3310,3310,H2WI05267,"KATZENMEYER, JESSICA [DEM/Candidate]",C,1,DEM,46654.26,0,41332.77,0,0,5321.49,0,12000,0,144.59,0,19855.41,33854.26,WI,5,,,,,,800,0,03/31/2022,0,0,C00790238,H,JESSICA KATZENMEYER FOR WISCONSIN,P.O. BOX 14782,,WEST ALLIS,WI,53214,43.02393807,-88.01570826
3311,3311,3311,H2WI05275,"VAN SOMEREN, MIKE [DEM/Candidate]",C,1,DEM,145774.11,0,105047.2,0,0,40726.91,3000,50000,0,0,0,50000,80516.51,WI,5,,,,,,5107.6,7150,12/31/2022,0,0,C00790261,H,MIKE VAN SOMEREN FOR WI,N38W28992 MIDDLEFIELD RD,,PEWAUKEE,WI,53072,43.08801423,-88.32310249
3312,3312,3312,H8WI05165,"PALZEWICZ, TOM [DEM/Opponent]",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,5,,,,,,0,0,03/31/2021,0,0,C00653733,H,PALZEWICZ FOR WISCONSIN,17145J W. BLUEMOUND RD. #123,,BROOKFIELD,WI,53005,43.03651401,-88.12469907
3313,3313,3313,H0WI05113,"FITZGERALD, SCOTT [REP/Incumbent]",I,2,REP,996710.79,0,791196.36,25000,187315.19,392829.62,0,0,0,0,0,0,628580.39,WI,5,,,,,,364850,0,12/31/2022,350,0,C00720011,H,SCOTT FITZGERALD FOR CONGRESS,PO BOX 5048,,ELM GROVE,WI,53122,43.042765,-88.0824867
3314,3314,3314,H0WI05121,"DETEMPLE, CLIFFORD JAMES [REP/Opponent]",O,2,REP,0,0,42009.05,0,42009.05,0,0,0,0,42009.05,0,57990.95,0,WI,5,,,,,,0,0,12/14/2022,0,0,C00751743,H,CLIFF DETEMPLE FOR CONGRESS,2542 JACKSON DR.,,JACKSON,WI,53037,43.28230809,-88.16037212
3315,3315,3315,H8WI09050,"SENSENBRENNER, F. JAMES JR. [REP/Opponent]",O,2,REP,1320.3,0,241212.48,0,248414.62,8522.44,0,0,0,0,0,0,0,WI,5,,,,,,0,0,10/20/2022,2500,0,C00083428,H,SENSENBRENNER COMMITTEE,PO BOX 575,,BROOKFIELD,WI,53008,43.05767,-88.12806
3316,3316,3316,H0WI06178,"BOOR, MATTHEW [DEM/Candidate]",C,1,DEM,0,0,0,0,3863.56,3863.56,0,0,0,0,0,0,0,WI,6,,,,,,0,0,10/11/2021,0,0,C00704361,H,COMMITTEE TO ELECT BOOR,876 HICKORY ST.,,CLEVELAND,WI,53015,43.9116083,-87.74733934
3317,3317,3317,H0WI06186,"KING, JESSICA JEANE MS [DEM/Candidate]",C,1,DEM,876,0,43097.91,0,42221.91,0,0,0,0,0,0,0,0,WI,6,,,,,,0,0,09/30/2021,0,0,C00721274,H,JESSICA KING FOR WISCONSIN,1217 HARNEY AVE.,,OSHKOSH,WI,54901,44.01145223,-88.52218124
3318,3318,3318,H0WI06194,"WASHBURN, AMY IRENE MS. [DEM/Candidate]",C,1,DEM,5838.24,0,7914.96,0,8991.1,6674.28,20,0,0,0,0,0,5818.24,WI,6,,,,,,0,0,12/31/2022,0,0,C00728311,H,WASHBURN FOR WISCONSIN SIXTH,2921 S. 17TH STREET,,SHEBOYGAN,WI,53081,43.72344149,-87.7278137
3319,3319,3319,H2WI06067,"MULLENIX, DOUGLAS [REP/Candidate]",C,2,REP,74854.32,0,59762.11,0,0,15092.21,0,36113,0,0,0,43613,38741.32,WI,6,,,,,,0,0,12/31/2022,30,0,C00779181,H,"DOUGLAS MULLENIX FOR WISCONSIN, LLC",1412 JEFFERSON STREET,,OSHKOSH,WI,54901,44.03506774,-88.53634641
3320,3320,3320,H4WI06048,"GROTHMAN, GLENN S. [REP/Incumbent]",I,2,REP,1257735.36,0,989439.38,0,269430.81,537726.79,0,0,0,0,0,139110,945598.51,WI,6,,,,,,292857.68,0,12/31/2022,65,0,C00561597,H,GLENN GROTHMAN FOR CONGRESS,PO BOX 1215,,FOND DU LAC,WI,54964,43.87906925,-88.69083716
3321,3321,3321,H0WI07135,"ZUNKER, TRICIA [DEM/Candidate]",C,1,DEM,9920.98,0,14627.75,0,29267.04,24560.29,0,0,0,0,0,0,50,WI,7,,,,,,0,0,12/31/2022,0,0,C00722876,H,TRICIA ZUNKER FOR WISCONSIN,PO BOX 1549,,WAUSAU,WI,54402,44.95724,-89.62769
3322,3322,3322,H2WI07123,"AUSMAN, RICHARD [DEM/Candidate]",C,1,DEM,105619.13,0,95603.59,0,3813.47,13829.01,0,17573.14,0,1000,0,16573.14,65995,WI,7,,,,,,2792.8,9288.17,12/31/2022,0,1025,C00817965,H,AUSMAN FOR CONGRESS,1964 COUNTY ROAD D,,LAC DU FLAMBEAU,WI,54538,45.94371322,-89.90527632
3323,3323,3323,H8WI07096,"ENGEBRETSON, MARGARET RUTH [DEM/Candidate]",C,1,DEM,0,0,0,0,4205.78,4205.78,0,0,0,0,0,0,0,WI,7,,,,,,0,0,12/31/2022,0,0,C00669143,H,FRIENDS OF MARGARET ENGEBRETSON,128 VADNAIS AVE,,BALSAM LAKE,WI,54810,45.4477387,-92.44360938
3324,3324,3324,H0WI07051,"DUFFY, SEAN [REP/Incumbent]",I,2,REP,-24994.47,0,249339.9,0,2046438.4,1772104.03,0,0,0,0,0,0,0,WI,7,,,,,,0,0,12/31/2022,0,0,C00464339,H,DUFFY FOR WISCONSIN,PO BOX 538,,WAUSAU,WI,54402,44.95724,-89.62769
3325,3325,3325,H0WI07101,"TIFFANY, TOM [REP/Incumbent]",I,2,REP,1181268.65,0,964317.83,0,122719.34,339670.16,0,0,0,0,0,0,946223.11,WI,7,,,,,,227022.08,1395,12/31/2022,4100,0,C00718635,H,"TIFFANY FOR WISCONSIN, INC.",PO BOX 1007,,WAUSAU,WI,54402,44.95724,-89.62769
3326,3326,3326,H2WI07115,"KUNELIUS, DAVID WALTER [REP/Candidate]",C,2,REP,8100,0,8077.84,20,0,0,0,0,0,0,0,0,8100,WI,7,,,,,,0,0,12/31/2022,0,0,C00814293,H,KUNELIUS FOR CONGRESS,1833 ARROW COURT,,ARBOR VITAE,WI,54568,45.93996031,-89.70167428
3327,3327,3327,H0WI08125,"STUCK, AMANDA [DEM/Candidate]",C,1,DEM,20.7,0,2139.17,0,2164.8,36.31,0,0,0,0,0,0,9.1,WI,8,,,,,,0,0,12/31/2022,0,0,C00713545,H,STUCK FOR CONGRESS,P.O. BOX 2443,,APPLETON,WI,54912,44.264005,-88.411645
3328,3328,3328,H6WI08163,"NELSON, TOM [DEM/Opponent]",O,1,DEM,1489704.15,0,1642094.93,0,205193.98,52803.2,0,0,0,0,0,0,1462517.91,WI,8,,,,,,8601.97,0,12/31/2022,89408,1000,,,,,,,,,29.25539,93.63811
3329,3329,3329,H2WI08089,"CLARMONT, SHAUN MICHAEL [REP/Candidate]",C,2,REP,21303.19,0,7481.08,0,0,13822.11,20968.19,0,0,0,0,0,335,WI,8,,,,,,0,0,07/27/2022,0,0,C00818500,H,CLARMONT FOR CONGRESS,2662 PACKERLAND DRIVE,,GREEN BAY,WI,54313,44.49052335,-88.10788565
3330,3330,3330,H6WI08155,"GALLAGHER, MICHAEL JOHN [REP/Incumbent]",I,2,REP,3193072.93,881378.29,1366431.17,70414.66,1169361.53,2996003.29,0,0,0,0,0,0,1149647.46,WI,8,,,,,,1108750,0,12/31/2022,7367.15,10000,C00610212,H,MIKE GALLAGHER FOR WISCONSIN,PO BOX 1027,,GREEN BAY,WI,54305,44.513,-88.010015
